order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
6154,2024-06-10T05:09:13Z,2024-06-10,47202,2668,Online,PayPal,COUPON026,3.82,USD
6155,2023-07-19T10:51:01Z,2023-07-19,75756,3749,Retail,Afterpay,COUPON049,25.39,AUD
6156,2023-09-23T07:02:22Z,2023-09-23,26165,2917,Online,Gift Card,COUPON001,28.01,EUR
6157,2023-04-11T07:21:29Z,2023-04-11,78378,1033,Online,PayPal,COUPON005,39.54,USD
6158,2023-10-02T20:55:36Z,2023-10-02,55153,1516,Retail,Credit Card,COUPON007,13.01,EUR
6159,2023-02-13T04:58:07Z,2023-02-13,12038,1897,Franchise,Credit Card,,8.50,USD
6160,2023-08-07T00:54:49Z,2023-08-07,23975,1765,Franchise,Gift Card,COUPON017,18.86,USD
6161,2023-08-18T00:45:03Z,2023-08-18,18306,4070,Retail,PayPal,COUPON034,15.51,EUR
6162,2024-01-05T04:34:14Z,2024-01-05,24835,1239,Online,Afterpay,COUPON033,41.45,AUD
6163,2023-10-06T20:28:01Z,2023-10-06,1818,652,Online,Credit Card,COUPON026,9.54,EUR
6164,2023-10-18T19:58:50Z,2023-10-18,46556,4065,Retail,Gift Card,COUPON032,12.77,USD
6165,2024-04-17T18:25:32Z,2024-04-17,72956,2927,Franchise,Cash,COUPON027,7.85,USD
6166,2024-02-19T11:44:22Z,2024-02-19,81158,5937,Franchise,PayPal,COUPON030,17.41,USD
6167,2024-01-23T15:54:28Z,2024-01-23,31290,1494,Online,Afterpay,COUPON039,20.76,AUD
6168,2023-07-18T21:44:38Z,2023-07-18,16174,2017,Franchise,Gift Card,COUPON036,41.79,AUD
6169,2023-12-11T13:18:09Z,2023-12-11,7499,4091,Online,PayPal,COUPON013,0.22,USD
6170,2024-08-24T21:26:04Z,2024-08-24,70867,3158,Retail,PayPal,COUPON037,12.27,USD
6171,2024-06-05T20:24:20Z,2024-06-05,60633,2733,Franchise,Afterpay,COUPON028,43.88,AUD
6172,2023-07-18T15:59:36Z,2023-07-18,23074,3802,Online,Credit Card,COUPON033,24.02,AUD
4333,2023-07-17T21:18:36Z,2023-07-17,28821,3648,Online,Cash,COUPON045,23.84,AUD
6174,2024-07-25T15:05:35Z,2024-07-25,52817,4067,Online,PayPal,COUPON044,31.10,EUR
6175,2024-06-22T20:00:05Z,2024-06-22,48824,4641,Retail,Cash,COUPON046,6.68,AUD
6176,2023-01-30T07:52:09Z,2023-01-30,75052,4850,Retail,Gift Card,COUPON017,9.34,AUD
6177,2024-05-14T03:14:08Z,2024-05-14,72653,1150,Franchise,Cash,COUPON005,13.69,USD
6178,2023-07-15T15:59:51Z,2023-07-15,44272,1172,Franchise,Cash,COUPON022,18.00,AUD
6179,2024-02-23T23:02:44Z,2024-02-23,6474,2295,Online,Gift Card,COUPON035,39.27,AUD
6180,2024-02-03T16:26:18Z,2024-02-03,5046,173,Online,PayPal,COUPON036,25.90,EUR
6181,2023-07-12T22:55:09Z,2023-07-12,10657,2128,Retail,Gift Card,COUPON023,1.98,EUR
6182,2024-03-25T09:59:58Z,2024-03-25,73221,1309,Retail,Gift Card,COUPON020,46.96,EUR
6183,2024-07-25T09:50:03Z,2024-07-25,13668,540,Online,Credit Card,COUPON001,15.75,AUD
6184,2024-06-01T08:40:22Z,2024-06-01,22808,578,Franchise,PayPal,COUPON049,48.64,EUR
6185,2023-04-07T04:01:16Z,2023-04-07,8766,511,Franchise,Gift Card,COUPON039,23.24,USD
6186,2024-09-04T01:01:11Z,2024-09-04,4391,3916,Online,Afterpay,COUPON017,20.48,USD
6187,2024-08-02T00:00:09Z,2024-08-02,61188,1776,Online,Gift Card,COUPON029,30.63,EUR
6188,2023-09-14T05:29:25Z,2023-09-14,2790,3218,Retail,Credit Card,COUPON015,21.79,USD
6189,2023-02-28T06:31:51Z,2023-02-28,16006,4654,Franchise,Gift Card,COUPON026,48.93,AUD
6190,2024-04-28T14:02:45Z,2024-04-28,76187,3635,Online,PayPal,COUPON028,23.92,USD
6191,2024-02-24T13:24:42Z,2024-02-24,38839,2425,Franchise,Credit Card,COUPON039,46.10,EUR
6192,2023-04-29T23:25:48Z,2023-04-29,37931,1322,Franchise,Credit Card,COUPON026,18.32,AUD
6193,2023-07-30T08:09:27Z,2023-07-30,35270,369,Retail,PayPal,,17.97,AUD
6194,2023-08-20T13:01:24Z,2023-08-20,79880,3607,Online,PayPal,COUPON040,48.72,EUR
6195,2024-03-22T11:51:40Z,2024-03-22,60937,1310,Online,Cash,COUPON018,48.40,AUD
6196,2024-06-03T05:56:11Z,2024-06-03,1671,4935,Franchise,PayPal,COUPON024,9.75,USD
6197,2023-11-13T09:52:04Z,2023-11-13,31959,707,Online,Gift Card,COUPON022,1.85,USD
6198,2024-09-01T15:49:05Z,2024-09-01,67411,526,Online,Cash,COUPON027,19.55,EUR
6199,2023-05-23T03:46:30Z,2023-05-23,10918,1418,Online,Credit Card,COUPON036,2.61,EUR
6200,2023-04-25T12:02:53Z,2023-04-25,44938,1619,Retail,Credit Card,COUPON034,4.06,AUD
6201,2024-02-28T23:40:08Z,2024-02-28,27457,4664,Online,Afterpay,COUPON027,22.32,EUR
6202,2023-11-06T22:05:56Z,2023-11-06,20399,947,Retail,Gift Card,COUPON028,6.13,AUD
6203,2023-01-16T02:30:11Z,2023-01-16,21740,3176,Online,Credit Card,COUPON043,47.27,USD
6204,2024-06-02T06:12:25Z,2024-06-02,58806,4021,Franchise,PayPal,COUPON043,10.01,EUR
6205,2023-07-22T12:45:41Z,2023-07-22,8685,3888,Retail,Cash,COUPON021,37.01,AUD
6206,2023-09-27T14:42:21Z,2023-09-27,11859,731,Online,Cash,COUPON041,43.18,AUD
6207,2024-05-30T03:45:58Z,2024-05-30,89603,5446,Franchise,Cash,COUPON027,18.40,AUD
6208,2023-08-25T12:30:34Z,2023-08-25,23227,348,Retail,Afterpay,COUPON020,33.79,EUR
6209,2023-02-19T02:18:56Z,2023-02-19,65064,4888,Retail,Credit Card,COUPON044,43.42,EUR
6210,2024-01-26T17:49:06Z,2024-01-26,29675,1836,Online,Cash,COUPON035,40.29,EUR
6211,2024-08-07T11:49:55Z,2024-08-07,3775,4465,Online,Cash,COUPON047,46.14,AUD
6212,2024-03-08T08:40:47Z,2024-03-08,21866,3259,Online,Afterpay,COUPON042,24.55,EUR
6213,2023-12-16T14:16:56Z,2023-12-16,8708,2442,Retail,Afterpay,COUPON005,22.35,EUR
6214,2024-01-28T14:39:47Z,2024-01-28,65021,4874,Retail,Cash,COUPON029,26.96,AUD
6215,2023-12-12T06:57:03Z,2023-12-12,20570,3771,Online,Cash,COUPON035,35.31,AUD
6216,2024-05-12T22:56:03Z,2024-05-12,24854,1613,Franchise,PayPal,COUPON050,18.76,USD
6217,2024-08-11T05:37:37Z,2024-08-11,43074,2058,Retail,Afterpay,COUPON010,13.32,EUR
6218,2024-03-04T04:22:38Z,2024-03-04,55297,2490,Online,Cash,COUPON008,36.73,AUD
6219,2024-06-24T13:58:07Z,2024-06-24,62846,3253,Franchise,Gift Card,COUPON016,26.81,AUD
6220,2023-08-25T20:43:38Z,2023-08-25,16804,4654,Online,PayPal,COUPON019,3.29,USD
6221,2024-06-21T18:32:19Z,2024-06-21,41007,1428,Franchise,Cash,COUPON001,9.32,AUD
6222,2023-01-25T05:51:12Z,2023-01-25,10718,1313,Retail,Gift Card,COUPON012,1.65,USD
6223,2024-09-29T09:04:14Z,2024-09-29,5888,4703,Franchise,Gift Card,COUPON022,17.63,EUR
6224,2024-04-15T13:40:46Z,2024-04-15,64941,597,Online,Cash,COUPON040,0.46,USD
6225,2024-10-01T00:15:24Z,2024-10-01,57322,1830,Online,PayPal,COUPON031,18.54,EUR
6226,2023-09-01T09:33:36Z,2023-09-01,11739,2629,Online,Credit Card,COUPON008,27.32,EUR
6227,2024-08-26T23:55:34Z,2024-08-26,46551,1381,Online,Afterpay,COUPON048,0.92,EUR
6228,2023-06-19T12:40:12Z,2023-06-19,33982,4841,Online,Afterpay,COUPON038,29.88,EUR
6229,2024-03-20T23:37:24Z,2024-03-20,13760,2443,Retail,Credit Card,COUPON045,13.76,EUR
6230,2023-05-02T19:54:57Z,2023-05-02,71444,4086,Retail,PayPal,COUPON012,29.49,USD
6231,2023-06-04T01:58:22Z,2023-06-04,73177,4193,Franchise,Credit Card,COUPON028,8.41,EUR
6232,2023-06-18T14:19:30Z,2023-06-18,30886,79,Online,Afterpay,COUPON036,21.85,USD
6233,2023-10-29T05:22:17Z,2023-10-29,49124,829,Online,Afterpay,COUPON044,46.88,EUR
6234,2024-05-09T23:23:19Z,2024-05-09,49477,3496,Retail,Afterpay,COUPON024,0.27,EUR
6235,2023-07-07T10:03:15Z,2023-07-07,13748,4427,Retail,Cash,COUPON001,23.27,EUR
6236,2024-02-24T02:37:21Z,2024-02-24,74382,4836,Franchise,Gift Card,COUPON030,1.22,USD
6237,2023-09-24T22:39:29Z,2023-09-24,61054,4273,Retail,Cash,COUPON049,47.52,AUD
6238,2023-01-09T20:43:42Z,2023-01-09,71499,2492,Retail,Credit Card,COUPON008,15.82,AUD
6239,2024-06-08T22:26:51Z,2024-06-08,39805,3346,Online,Gift Card,COUPON020,47.90,AUD
6240,2023-05-18T03:50:29Z,2023-05-18,5730,2869,Franchise,Cash,COUPON042,6.14,EUR
6241,2024-03-18T10:02:09Z,2024-03-18,41210,348,Online,Afterpay,COUPON034,2.99,USD
6242,2024-04-03T13:43:00Z,2024-04-03,76072,2578,Online,Gift Card,COUPON050,19.51,AUD
6243,2023-10-28T03:20:46Z,2023-10-28,52633,801,Online,Afterpay,COUPON038,7.65,EUR
6244,2023-06-19T06:18:47Z,2023-06-19,74905,1247,Retail,PayPal,COUPON008,45.97,AUD
6245,2023-08-31T22:32:21Z,2023-08-31,6383,4290,Online,Cash,COUPON047,5.82,EUR
6246,2024-04-12T11:08:00Z,2024-04-12,60765,88,Online,Afterpay,COUPON026,32.73,USD
6247,2023-03-27T00:47:19Z,2023-03-27,4912,2095,Franchise,Cash,COUPON048,30.29,AUD
6248,2023-12-11T13:12:06Z,2023-12-11,69273,4725,Online,Credit Card,COUPON037,4.78,EUR
6249,2023-03-04T09:53:57Z,2023-03-04,34342,4594,Online,Credit Card,COUPON032,26.34,USD
6250,2024-01-05T20:53:22Z,2024-01-05,51720,1964,Retail,Afterpay,COUPON034,49.43,AUD
6251,2023-08-16T22:09:08Z,2023-08-16,14172,840,Retail,Gift Card,COUPON037,1.14,EUR
6252,2023-04-06T07:30:29Z,2023-04-06,27719,454,Retail,Credit Card,COUPON006,25.99,AUD
6253,2023-05-11T01:20:14Z,2023-05-11,26099,817,Online,Gift Card,COUPON046,6.63,USD
6254,2024-02-03T11:37:20Z,2024-02-03,22105,1755,Retail,Afterpay,COUPON043,43.34,AUD
6255,2024-04-01T04:39:03Z,2024-04-01,2082,4853,Retail,PayPal,COUPON009,7.73,USD
6256,2024-06-13T05:00:18Z,2024-06-13,58185,1746,Retail,Afterpay,COUPON035,35.41,EUR
6257,2023-01-23T10:22:46Z,2023-01-23,24594,2839,Online,PayPal,COUPON009,27.18,USD
6258,2024-05-23T17:36:03Z,2024-05-23,31467,2170,Retail,Cash,COUPON015,46.57,EUR
6259,2023-10-14T02:08:12Z,2023-10-14,77008,2468,Franchise,Afterpay,COUPON010,44.42,AUD
6260,2024-07-09T08:45:14Z,2024-07-09,64321,2529,Retail,Gift Card,COUPON038,5.24,EUR
6261,2024-04-16T16:25:47Z,2024-04-16,51846,4004,Retail,Gift Card,COUPON025,5.21,AUD
6262,2024-07-25T09:47:04Z,2024-07-25,46109,3536,Retail,PayPal,COUPON010,19.19,USD
6263,2023-12-12T23:07:14Z,2023-12-12,16617,3994,Retail,Afterpay,COUPON015,42.17,USD
6264,2024-07-15T21:11:03Z,2024-07-15,18938,4282,Retail,Credit Card,COUPON012,46.64,AUD
6265,2024-03-13T07:55:35Z,2024-03-13,17734,3817,Online,PayPal,COUPON011,42.97,EUR
6266,2024-04-07T20:10:24Z,2024-04-07,59610,1993,Online,PayPal,COUPON017,16.81,EUR
6267,2024-08-13T17:30:02Z,2024-08-13,31507,1700,Retail,Credit Card,COUPON046,27.06,USD
6268,2024-06-04T22:32:55Z,2024-06-04,72204,4833,Online,Cash,COUPON022,46.52,AUD
6269,2024-01-27T03:00:12Z,2024-01-27,57547,3028,Online,Cash,COUPON014,22.18,AUD
6270,2023-07-20T07:03:52Z,2023-07-20,55704,4724,Retail,Gift Card,COUPON005,39.87,AUD
6271,2024-01-08T07:07:08Z,2024-01-08,12568,1979,Franchise,Afterpay,COUPON032,7.93,EUR
6272,2023-08-14T08:11:21Z,2023-08-14,23345,4059,Online,Gift Card,COUPON001,1.96,EUR
6273,2023-01-06T12:44:14Z,2023-01-06,15473,3641,Retail,PayPal,COUPON037,17.26,EUR
6274,2024-08-03T22:17:11Z,2024-08-03,16496,1787,Franchise,PayPal,COUPON035,14.18,USD
6275,2023-03-10T04:50:49Z,2023-03-10,12113,1278,Online,Gift Card,COUPON008,38.95,USD
6276,2023-11-18T20:40:30Z,2023-11-18,60489,1589,Franchise,Credit Card,COUPON050,19.26,EUR
6277,2023-03-31T15:07:31Z,2023-03-31,24833,2583,Online,PayPal,COUPON040,22.09,AUD
6278,2023-10-25T09:22:53Z,2023-10-25,68101,929,Franchise,PayPal,COUPON002,31.24,USD
6279,2023-11-27T13:42:17Z,2023-11-27,76263,793,Franchise,Gift Card,COUPON039,9.08,USD
6280,2023-05-24T02:25:21Z,2023-05-24,43692,2385,Online,PayPal,COUPON036,42.56,AUD
6281,2023-11-27T05:02:05Z,2023-11-27,2933,3517,Online,Gift Card,COUPON034,20.34,USD
6282,2024-02-17T19:11:07Z,2024-02-17,59333,3499,Online,Cash,COUPON030,27.12,USD
6283,2024-01-29T22:32:25Z,2024-01-29,72858,3482,Retail,Cash,COUPON009,33.43,AUD
6284,2023-04-30T09:22:01Z,2023-04-30,14161,1097,Retail,Cash,COUPON023,39.40,AUD
6285,2024-02-29T19:17:10Z,2024-02-29,14355,3656,Franchise,Credit Card,COUPON020,39.05,USD
6286,2024-07-11T22:10:57Z,2024-07-11,65822,3173,Online,Credit Card,COUPON014,47.62,EUR
6287,2023-08-13T12:54:09Z,2023-08-13,44198,3374,Retail,PayPal,COUPON040,41.80,AUD
6288,2023-05-18T02:36:17Z,2023-05-18,76730,1949,Online,Credit Card,COUPON030,5.13,AUD
6289,2023-08-27T04:02:47Z,2023-08-27,12790,4554,Franchise,Gift Card,COUPON013,34.58,USD
6290,2023-04-30T12:57:07Z,2023-04-30,3113,4296,Online,Afterpay,COUPON012,16.28,EUR
6291,2024-05-21T21:35:13Z,2024-05-21,79365,180,Retail,Credit Card,COUPON045,4.05,USD
6292,2024-08-04T22:29:58Z,2024-08-04,67559,2608,Franchise,Cash,COUPON012,19.10,EUR
6293,2023-04-07T02:12:19Z,2023-04-07,20184,3051,Retail,Cash,COUPON022,37.53,USD
6294,2023-11-20T15:13:08Z,2023-11-20,48310,4924,Retail,Cash,COUPON016,29.68,AUD
6295,2023-10-24T18:23:59Z,2023-10-24,22867,1612,Retail,Credit Card,COUPON039,6.67,USD
6296,2024-04-13T05:13:43Z,2024-04-13,63606,4552,Online,PayPal,COUPON045,16.61,EUR
6297,2023-10-27T02:45:12Z,2023-10-27,20571,1246,Franchise,PayPal,COUPON007,3.18,AUD
6298,2023-05-04T14:26:46Z,2023-05-04,58278,1436,Retail,Afterpay,COUPON011,25.91,USD
6299,2023-08-13T00:46:23Z,2023-08-13,34073,4943,Retail,PayPal,COUPON003,0.07,EUR
6300,2023-08-05T13:34:47Z,2023-08-05,7069,3887,Online,Afterpay,COUPON049,30.41,EUR
6301,2024-08-08T17:00:59Z,2024-08-08,49201,1869,Retail,Cash,COUPON021,24.01,EUR
6302,2023-07-20T04:00:16Z,2023-07-20,48018,4611,Retail,Cash,COUPON038,24.48,USD
6303,2024-03-13T17:16:31Z,2024-03-13,2100,2762,Retail,Gift Card,COUPON007,13.62,AUD
6304,2023-07-18T23:28:36Z,2023-07-18,28682,2289,Retail,Cash,COUPON019,38.27,AUD
6305,2023-11-11T03:48:09Z,2023-11-11,3506,656,Retail,Afterpay,COUPON001,3.48,USD
6306,2024-05-26T05:00:45Z,2024-05-26,43114,82,Online,Credit Card,COUPON036,10.96,EUR
6307,2023-03-24T02:14:52Z,2023-03-24,79178,1304,Online,PayPal,COUPON034,48.80,EUR
6308,2023-04-23T03:25:16Z,2023-04-23,29398,1100,Franchise,Afterpay,COUPON050,41.00,EUR
6309,2023-03-13T20:05:44Z,2023-03-13,64803,4084,Franchise,Credit Card,COUPON013,11.30,AUD
6310,2024-02-19T23:30:07Z,2024-02-19,22062,590,Retail,PayPal,COUPON026,43.84,AUD
6311,2024-07-16T17:16:18Z,2024-07-16,5570,2126,Online,Cash,COUPON040,9.91,USD
6312,2024-07-25T21:02:41Z,2024-07-25,37611,2897,Retail,Afterpay,COUPON018,5.92,EUR
6313,2024-05-07T01:04:23Z,2024-05-07,36580,4721,Franchise,Cash,COUPON038,7.59,USD
6314,2023-11-05T21:16:19Z,2023-11-05,25913,2889,Retail,Credit Card,COUPON040,28.89,EUR
6315,2023-07-27T08:53:08Z,2023-07-27,1546,3858,Retail,Cash,COUPON039,7.57,USD
6316,2023-05-01T07:33:47Z,2023-05-01,59691,3281,Franchise,Gift Card,COUPON028,13.52,USD
6317,2023-10-18T11:42:00Z,2023-10-18,20630,1387,Retail,Cash,COUPON039,47.96,USD
6318,2024-05-15T05:15:53Z,2024-05-15,70074,2652,Online,Cash,COUPON049,9.47,AUD
6319,2024-04-28T11:12:18Z,2024-04-28,73901,4140,Franchise,Gift Card,COUPON037,40.73,EUR
6320,2023-02-04T11:03:28Z,2023-02-04,33358,4416,Retail,PayPal,COUPON041,39.00,AUD
6321,2024-07-07T16:05:56Z,2024-07-07,57833,208,Online,Credit Card,COUPON002,38.44,USD
6322,2023-11-28T07:11:15Z,2023-11-28,41957,1477,Retail,Gift Card,COUPON019,37.98,AUD
6323,2023-10-25T09:50:16Z,2023-10-25,58291,898,Franchise,Gift Card,COUPON027,33.96,EUR
6324,2023-06-21T14:26:56Z,2023-06-21,79384,1323,Retail,Cash,COUPON035,21.39,EUR
6325,2023-06-23T06:15:46Z,2023-06-23,62815,3400,Online,Cash,COUPON047,27.46,EUR
6326,2023-04-22T17:44:35Z,2023-04-22,68182,667,Online,Credit Card,COUPON043,36.13,AUD
6327,2024-02-12T22:43:06Z,2024-02-12,70313,1956,Online,Afterpay,COUPON006,20.81,EUR
6328,2023-09-29T01:20:47Z,2023-09-29,35559,3987,Online,Gift Card,COUPON046,26.01,USD
6329,2024-08-27T21:46:35Z,2024-08-27,13101,2181,Online,Gift Card,COUPON047,47.45,AUD
6330,2023-07-06T17:16:07Z,2023-07-06,54636,3447,Franchise,Credit Card,COUPON015,46.19,AUD
6331,2024-03-14T16:03:54Z,2024-03-14,48849,2599,Online,Cash,COUPON035,29.52,AUD
6332,2023-01-12T23:08:37Z,2023-01-12,60524,664,Franchise,Gift Card,COUPON009,3.20,AUD
6333,2024-03-26T05:56:40Z,2024-03-26,59677,1823,Online,Credit Card,COUPON003,40.10,USD
6334,2024-02-27T02:25:24Z,2024-02-27,2469,2556,Retail,Credit Card,COUPON019,40.32,AUD
6335,2024-03-22T10:11:33Z,2024-03-22,67407,3910,Online,Afterpay,COUPON039,34.24,EUR
6336,2024-04-04T13:34:09Z,2024-04-04,25935,1783,Retail,Afterpay,COUPON044,47.94,AUD
6337,2023-07-04T22:04:27Z,2023-07-04,70018,3785,Online,Cash,COUPON003,32.85,EUR
6338,2024-03-19T21:05:59Z,2024-03-19,18895,1357,Franchise,Cash,COUPON027,38.08,EUR
6339,2023-01-24T21:14:39Z,2023-01-24,29490,1894,Franchise,Credit Card,COUPON042,13.55,USD
6340,2023-05-03T16:15:49Z,2023-05-03,4550,457,Franchise,PayPal,COUPON034,48.62,AUD
6341,2023-02-07T03:07:53Z,2023-02-07,57478,2032,Online,Cash,COUPON050,16.56,USD
6342,2023-10-30T20:13:21Z,2023-10-30,1395,4476,Online,Afterpay,COUPON039,3.07,AUD
6343,2023-04-14T01:23:19Z,2023-04-14,36822,2687,Franchise,Gift Card,COUPON019,23.95,USD
6344,2023-03-14T16:53:45Z,2023-03-14,45896,3042,Retail,PayPal,COUPON045,6.66,EUR
6345,2023-09-18T10:36:59Z,2023-09-18,14731,1845,Franchise,Gift Card,COUPON028,36.71,AUD
6346,2023-06-01T06:43:15Z,2023-06-01,35929,4871,Retail,Gift Card,COUPON042,8.42,EUR
6347,2023-06-04T05:50:46Z,2023-06-04,54134,316,Online,Afterpay,COUPON042,23.59,EUR
6348,2023-06-23T08:40:04Z,2023-06-23,68511,1135,Online,PayPal,COUPON010,3.84,AUD
6349,2023-05-18T02:53:29Z,2023-05-18,3684,523,Franchise,Cash,COUPON050,41.22,USD
6350,2023-02-19T17:00:35Z,2023-02-19,19306,3422,Retail,Cash,COUPON015,14.19,AUD
6351,2023-11-03T11:01:07Z,2023-11-03,38750,2293,Franchise,Cash,COUPON017,8.60,AUD
6352,2023-05-15T15:12:06Z,2023-05-15,19016,535,Franchise,Cash,COUPON013,30.26,USD
6353,2024-09-21T16:29:09Z,2024-09-21,37066,92,Retail,Credit Card,COUPON012,2.25,AUD
6354,2023-07-18T07:57:10Z,2023-07-18,4456,2434,Franchise,Cash,COUPON006,46.21,EUR
6355,2023-02-17T09:41:23Z,2023-02-17,68399,2887,Online,Afterpay,COUPON043,13.95,USD
6356,2024-05-03T16:48:26Z,2024-05-03,23390,45,Online,Cash,COUPON014,5.97,AUD
6357,2024-05-10T08:19:16Z,2024-05-10,864,750,Retail,Gift Card,COUPON009,34.12,AUD
6358,2024-08-04T20:22:37Z,2024-08-04,19362,2986,Online,Afterpay,COUPON023,21.09,EUR
6359,2024-03-10T13:35:46Z,2024-03-10,9656,133,Retail,Afterpay,COUPON048,33.51,AUD
6360,2023-04-02T06:53:54Z,2023-04-02,25241,69,Franchise,Cash,COUPON019,0.98,AUD
6361,2024-05-14T11:50:06Z,2024-05-14,51679,3898,Retail,Credit Card,COUPON048,19.69,EUR
6362,2023-12-02T05:49:25Z,2023-12-02,62869,1865,Retail,Cash,,17.37,USD
6363,2023-09-08T15:19:49Z,2023-09-08,66685,4114,Retail,Credit Card,COUPON015,17.87,AUD
6364,2024-02-06T03:38:34Z,2024-02-06,49105,953,Online,Afterpay,COUPON015,15.13,AUD
6365,2023-07-21T10:18:42Z,2023-07-21,1749,3959,Retail,PayPal,COUPON043,29.45,AUD
6366,2024-09-05T01:27:56Z,2024-09-05,42790,3750,Retail,Gift Card,COUPON017,42.31,AUD
6367,2023-12-21T09:36:38Z,2023-12-21,59261,2566,Franchise,Afterpay,COUPON017,35.12,AUD
6368,2024-09-02T21:07:57Z,2024-09-02,54320,2634,Franchise,Cash,COUPON023,22.49,EUR
6369,2023-04-08T00:30:13Z,2023-04-08,14837,2185,Retail,Gift Card,COUPON043,8.84,USD
6370,2024-09-02T00:42:57Z,2024-09-02,75158,4363,Online,Cash,COUPON003,28.18,USD
6371,2023-05-22T00:28:45Z,2023-05-22,48255,4159,Franchise,Cash,COUPON001,21.69,AUD
6372,2023-03-10T17:22:54Z,2023-03-10,22822,2713,Retail,Cash,COUPON037,30.55,USD
6373,2023-03-12T20:51:48Z,2023-03-12,29413,959,Online,Credit Card,COUPON035,21.00,EUR
6374,2024-04-09T05:53:08Z,2024-04-09,12328,3972,Retail,PayPal,COUPON025,8.19,AUD
6375,2023-10-25T03:23:41Z,2023-10-25,46270,818,Online,Credit Card,COUPON036,4.30,USD
6376,2023-06-18T11:05:35Z,2023-06-18,10715,1243,Online,Cash,COUPON025,16.15,AUD
6377,2023-07-30T01:25:57Z,2023-07-30,40531,3182,Online,PayPal,COUPON017,43.20,AUD
6378,2023-07-05T10:28:19Z,2023-07-05,55012,3828,Franchise,PayPal,COUPON049,19.70,EUR
6379,2024-01-15T07:42:46Z,2024-01-15,11477,3610,Franchise,Gift Card,COUPON004,20.00,USD
6380,2023-12-02T21:46:08Z,2023-12-02,23217,742,Online,PayPal,COUPON007,20.77,AUD
6381,2023-05-29T19:31:44Z,2023-05-29,56457,2671,Franchise,Cash,COUPON017,31.37,EUR
6382,2024-07-01T19:40:33Z,2024-07-01,67810,399,Franchise,PayPal,COUPON010,4.12,AUD
6383,2023-01-30T15:19:59Z,2023-01-30,27226,3076,Franchise,PayPal,COUPON039,16.23,USD
6384,2023-02-06T17:19:34Z,2023-02-06,56536,1171,Franchise,Cash,COUPON040,17.16,AUD
6385,2023-01-11T19:36:41Z,2023-01-11,7934,3103,Retail,Afterpay,COUPON028,1.90,USD
6386,2024-09-20T17:37:59Z,2024-09-20,6802,3733,Retail,Cash,COUPON009,28.02,AUD
6387,2024-07-04T08:28:38Z,2024-07-04,4784,2206,Franchise,Gift Card,COUPON027,37.76,USD
6388,2023-02-07T00:42:46Z,2023-02-07,74660,1738,Online,Credit Card,COUPON012,0.83,USD
6389,2024-08-21T09:11:44Z,2024-08-21,51970,999,Franchise,PayPal,COUPON046,29.87,AUD
6390,2024-09-28T00:40:49Z,2024-09-28,20970,2209,Franchise,Cash,COUPON050,16.73,EUR
6391,2024-04-13T19:11:48Z,2024-04-13,52632,3149,Retail,Credit Card,,43.51,AUD
6392,2023-09-12T15:37:33Z,2023-09-12,61001,4498,Franchise,Afterpay,COUPON037,46.17,EUR
6393,2024-02-23T12:52:31Z,2024-02-23,67469,4495,Franchise,Cash,COUPON042,33.80,AUD
6394,2024-01-12T14:23:06Z,2024-01-12,50772,4911,Franchise,Gift Card,COUPON010,4.83,USD
6395,2024-08-20T04:39:42Z,2024-08-20,59607,840,Franchise,Cash,COUPON044,32.61,AUD
6396,2024-01-07T02:46:26Z,2024-01-07,63360,3436,Retail,Gift Card,COUPON034,3.25,AUD
6397,2023-12-04T15:38:13Z,2023-12-04,46839,1104,Retail,Afterpay,COUPON017,35.17,USD
6398,2024-08-05T19:54:56Z,2024-08-05,17259,2876,Online,Afterpay,COUPON018,21.21,EUR
6399,2024-04-02T02:00:37Z,2024-04-02,2963,3212,Retail,Afterpay,COUPON022,43.36,AUD
6400,2023-07-16T09:55:24Z,2023-07-16,6109,1244,Retail,PayPal,COUPON016,13.47,AUD
6401,2024-06-28T05:04:27Z,2024-06-28,20653,4049,Online,Afterpay,COUPON043,32.86,EUR
6402,2023-06-09T13:38:20Z,2023-06-09,4899,2160,Retail,Credit Card,COUPON037,21.50,AUD
6403,2024-07-02T04:48:15Z,2024-07-02,79785,1151,Franchise,Credit Card,COUPON021,18.97,USD
6404,2023-04-30T14:49:40Z,2023-04-30,72699,4752,Retail,Cash,COUPON006,19.28,EUR
6405,2023-08-21T09:51:03Z,2023-08-21,79742,3369,Online,PayPal,COUPON046,14.29,EUR
6406,2024-09-23T20:07:28Z,2024-09-23,69775,879,Retail,Gift Card,COUPON005,38.93,EUR
6407,2023-07-19T08:38:00Z,2023-07-19,46439,3736,Retail,Credit Card,COUPON023,25.52,EUR
6408,2024-05-12T11:25:14Z,2024-05-12,56647,794,Franchise,Credit Card,COUPON002,14.19,AUD
6409,2023-11-25T08:54:56Z,2023-11-25,63159,723,Retail,Gift Card,COUPON028,28.14,AUD
6410,2023-09-19T22:20:16Z,2023-09-19,36588,1906,Retail,PayPal,COUPON011,38.66,AUD
6411,2024-04-07T11:47:18Z,2024-04-07,16702,4623,Online,Gift Card,COUPON033,8.53,EUR
6412,2023-01-07T03:22:52Z,2023-01-07,28056,2405,Retail,Cash,COUPON046,22.20,EUR
6413,2024-04-14T19:21:10Z,2024-04-14,79005,1122,Franchise,PayPal,COUPON016,19.37,EUR
